dataset,id,key,letter,length,source,sublibrary,n_missing,missing_fields,n_suspicious,suspicious_fields,suspicious_notes
openknot,W02_13202346_5pad6_libraryready,W02_13202346_5pad6_libraryready_93c37c,,89,OpenKnot,,0,,0,,
openknot,W02_60U_5pad6_libraryready,W02_60U_5pad6_libraryready_a591e2,,89,OpenKnot,,0,,0,,
openknot,W02_13201658_5pad6_libraryready,W02_13201658_5pad6_libraryready_c03642,,89,OpenKnot,,0,,0,,
openknot,W02_13209166_5pad6_libraryready,W02_13209166_5pad6_libraryready_a9e5aa,,89,OpenKnot,,0,,0,,
openknot,W02_13199293_5pad6_libraryready,W02_13199293_5pad6_libraryready_0c3cc6,,89,OpenKnot,,0,,0,,
openknot,W02_13200426_5pad6_libraryready,W02_13200426_5pad6_libraryready_85c933,,89,OpenKnot,,0,,0,,
openknot,W02_13199184_5pad6_libraryready,W02_13199184_5pad6_libraryready_a6750f,,89,OpenKnot,,0,,0,,
openknot,W02_13199592_5pad6_libraryready,W02_13199592_5pad6_libraryready_0e9217,,89,OpenKnot,,0,,0,,
openknot,W02_13198569_5pad6_libraryready,W02_13198569_5pad6_libraryready_2dbf3f,,89,OpenKnot,,0,,0,,
openknot,W02_13208189_5pad6_libraryready,W02_13208189_5pad6_libraryready_fa938a,,89,OpenKnot,,0,,0,,
openknot,W02_13204621_5pad6_libraryready,W02_13204621_5pad6_libraryready_facf00,,89,OpenKnot,,0,,0,,
openknot,W02_13202169_5pad6_libraryready,W02_13202169_5pad6_libraryready_317b49,,89,OpenKnot,,0,,0,,
openknot,W02_13198727_5pad6_libraryready,W02_13198727_5pad6_libraryready_9dfc1b,,89,OpenKnot,,0,,0,,
openknot,W02_13199280_5pad6_libraryready,W02_13199280_5pad6_libraryready_2f476a,,89,OpenKnot,,0,,0,,
openknot,W02_13199356_5pad6_libraryready,W02_13199356_5pad6_libraryready_7b231a,,89,OpenKnot,,0,,0,,
openknot,W02_80U_5pad6_libraryready,W02_80U_5pad6_libraryready_df84b4,,89,OpenKnot,,0,,0,,
openknot,W02_13198585_5pad6_libraryready,W02_13198585_5pad6_libraryready_3f9eee,,89,OpenKnot,,0,,0,,
openknot,W02_13199081_5pad6_libraryready,W02_13199081_5pad6_libraryready_08bf10,,89,OpenKnot,,0,,0,,
openknot,W02_13213095_5pad6_libraryready,W02_13213095_5pad6_libraryready_10331a,,89,OpenKnot,,0,,0,,
openknot,W02_13211467_5pad6_libraryready,W02_13211467_5pad6_libraryready_ee2350,,89,OpenKnot,,0,,0,,
openknot,W02_13212843_5pad6_libraryready,W02_13212843_5pad6_libraryready_fdbf34,,89,OpenKnot,,0,,0,,
openknot,W02_13202461_5pad6_libraryready,W02_13202461_5pad6_libraryready_1ae38b,,89,OpenKnot,,0,,0,,
openknot,W02_13199237_5pad6_libraryready,W02_13199237_5pad6_libraryready_4b9bd1,,89,OpenKnot,,0,,0,,
openknot,W02_77A_5pad6_libraryready,W02_77A_5pad6_libraryready_4dbe7f,,89,OpenKnot,,0,,0,,
openknot,W02_13198631_5pad6_libraryready,W02_13198631_5pad6_libraryready_f9e7ce,,89,OpenKnot,,0,,0,,
openknot,W02_13204726_5pad6_libraryready,W02_13204726_5pad6_libraryready_3c4b9b,,89,OpenKnot,,0,,0,,
openknot,W02_13199284_5pad6_libraryready,W02_13199284_5pad6_libraryready_77b2aa,,89,OpenKnot,,0,,0,,
openknot,W02_13198613_5pad6_libraryready,W02_13198613_5pad6_libraryready_d57f2e,,89,OpenKnot,,0,,0,,
openknot,W02_13201266_5pad6_libraryready,W02_13201266_5pad6_libraryready_42859b,,89,OpenKnot,,0,,0,,
openknot,W02_41C_5pad6_libraryready,W02_41C_5pad6_libraryready_9c0535,,89,OpenKnot,,0,,0,,
openknot,W02_33U_5pad6_libraryready,W02_33U_5pad6_libraryready_f82bee,,89,OpenKnot,,0,,0,,
openknot,W02_16G_5pad6_libraryready,W02_16G_5pad6_libraryready_5bff70,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_2_5pad6_libraryready,7KD17KD1_THF_riboswitch_2_5pad6_libraryready_4ad49a,,89,OpenKnot,,0,,0,,
openknot,W02_13198597_5pad6_libraryready,W02_13198597_5pad6_libraryready_1e0d0d,,89,OpenKnot,,0,,0,,
openknot,W02_18G_5pad6_libraryready,W02_18G_5pad6_libraryready_679287,,89,OpenKnot,,0,,0,,
openknot,W02_36C_5pad6_libraryready,W02_36C_5pad6_libraryready_5fb567,,89,OpenKnot,,0,,0,,
openknot,W02_13199230_5pad6_libraryready,W02_13199230_5pad6_libraryready_73923d,,89,OpenKnot,,0,,0,,
openknot,W02_13198595_5pad6_libraryready,W02_13198595_5pad6_libraryready_1e6bf1,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_9_5pad6_libraryready,7KD17KD1_THF_riboswitch_9_5pad6_libraryready_bcc86d,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_8_5pad6_libraryready,7KD17KD1_THF_riboswitch_8_5pad6_libraryready_f1a32d,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_3_5pad6_libraryready,7KD17KD1_THF_riboswitch_3_5pad6_libraryready_d2976f,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_4_5pad6_libraryready,7KD17KD1_THF_riboswitch_4_5pad6_libraryready_ad1d7a,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_0_5pad6_libraryready,7KD17KD1_THF_riboswitch_0_5pad6_libraryready_7e3b41,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_5_5pad6_libraryready,7KD17KD1_THF_riboswitch_5_5pad6_libraryready_17e456,,89,OpenKnot,,0,,0,,
openknot,W02_13202459_5pad6_libraryready,W02_13202459_5pad6_libraryready_903cf6,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_1_5pad6_libraryready,7KD17KD1_THF_riboswitch_1_5pad6_libraryready_8dae96,,89,OpenKnot,,0,,0,,
openknot,W02_53G_5pad6_libraryready,W02_53G_5pad6_libraryready_1dcbe2,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_7_5pad6_libraryready,7KD17KD1_THF_riboswitch_7_5pad6_libraryready_ca084d,,89,OpenKnot,,0,,0,,
openknot,W02_start_5pad6_libraryready,W02_start_5pad6_libraryready_4282ca,,89,OpenKnot,,0,,0,,
openknot,W02_13201647_5pad6_libraryready,W02_13201647_5pad6_libraryready_a00e43,,89,OpenKnot,,0,,0,,
openknot,W02_13199259_5pad6_libraryready,W02_13199259_5pad6_libraryready_a6ab4a,,89,OpenKnot,,0,,0,,
openknot,W02_13198562_5pad6_libraryready,W02_13198562_5pad6_libraryready_d038d3,,89,OpenKnot,,0,,0,,
openknot,W02_13212333_5pad6_libraryready,W02_13212333_5pad6_libraryready_fbfda9,,89,OpenKnot,,0,,0,,
openknot,W02_13198603_5pad6_libraryready,W02_13198603_5pad6_libraryready_6fa7de,,89,OpenKnot,,0,,0,,
openknot,W02_13199223_5pad6_libraryready,W02_13199223_5pad6_libraryready_b34708,,89,OpenKnot,,0,,0,,
openknot,W02_13198599_5pad6_libraryready,W02_13198599_5pad6_libraryready_14dd9e,,89,OpenKnot,,0,,0,,
openknot,W02_13199524_5pad6_libraryready,W02_13199524_5pad6_libraryready_3b9c44,,89,OpenKnot,,0,,0,,
openknot,W02_13213071_5pad6_libraryready,W02_13213071_5pad6_libraryready_93d502,,89,OpenKnot,,0,,0,,
openknot,W02_34U_5pad6_libraryready,W02_34U_5pad6_libraryready_4099fa,,89,OpenKnot,,0,,0,,
openknot,W02_13201763_5pad6_libraryready,W02_13201763_5pad6_libraryready_eba0a8,,89,OpenKnot,,0,,0,,
openknot,W02_13203685_5pad6_libraryready,W02_13203685_5pad6_libraryready_e2d5fc,,89,OpenKnot,,0,,0,,
openknot,W02_49U_5pad6_libraryready,W02_49U_5pad6_libraryready_f155a3,,89,OpenKnot,,0,,0,,
openknot,W02_13198577_5pad6_libraryready,W02_13198577_5pad6_libraryready_2e94f9,,89,OpenKnot,,0,,0,,
openknot,W02_13213098_5pad6_libraryready,W02_13213098_5pad6_libraryready_aba9ff,,89,OpenKnot,,0,,0,,
openknot,W02_13200618_5pad6_libraryready,W02_13200618_5pad6_libraryready_96dc1f,,89,OpenKnot,,0,,0,,
openknot,W02_13199575_5pad6_libraryready,W02_13199575_5pad6_libraryready_b20ff2,,89,OpenKnot,,0,,0,,
openknot,7KD17KD1_THF_riboswitch_6_5pad6_libraryready,7KD17KD1_THF_riboswitch_6_5pad6_libraryready_dce6c2,,89,OpenKnot,,0,,0,,
openknot,W02_13200939_5pad6_libraryready,W02_13200939_5pad6_libraryready_95713f,,89,OpenKnot,,0,,0,,
openknot,W02_13199235_5pad6_libraryready,W02_13199235_5pad6_libraryready_6849bd,,89,OpenKnot,,0,,0,,
openknot,W02_13199286_5pad6_libraryready,W02_13199286_5pad6_libraryready_861d94,,89,OpenKnot,,0,,0,,
openknot,W02_13204734_5pad6_libraryready,W02_13204734_5pad6_libraryready_e6c655,,89,OpenKnot,,0,,0,,
openknot,W02_13201665_5pad6_libraryready,W02_13201665_5pad6_libraryready_ed82d2,,89,OpenKnot,,0,,0,,
openknot,W02_13199247_5pad6_libraryready,W02_13199247_5pad6_libraryready_88f008,,89,OpenKnot,,0,,0,,
openknot,W02_13200444_5pad6_libraryready,W02_13200444_5pad6_libraryready_8ecc42,,89,OpenKnot,,0,,0,,
openknot,W02_7A_5pad6_libraryready,W02_7A_5pad6_libraryready_12e7a6,,89,OpenKnot,,0,,0,,
openknot,W02_13199181_5pad6_libraryready,W02_13199181_5pad6_libraryready_0695df,,89,OpenKnot,,0,,0,,
openknot,W02_21A_5pad6_libraryready,W02_21A_5pad6_libraryready_1963fd,,89,OpenKnot,,0,,0,,
openknot,W02_13199299_5pad6_libraryready,W02_13199299_5pad6_libraryready_4f9c51,,89,OpenKnot,,0,,0,,
openknot,W02_13198587_5pad6_libraryready,W02_13198587_5pad6_libraryready_fe1f71,,89,OpenKnot,,0,,0,,
openknot,W02_78C_5pad6_libraryready,W02_78C_5pad6_libraryready_7f97cf,,89,OpenKnot,,0,,0,,
openknot,W02_13198609_5pad6_libraryready,W02_13198609_5pad6_libraryready_873ff1,,89,OpenKnot,,0,,0,,
openknot,W02_3U_5pad6_libraryready,W02_3U_5pad6_libraryready_b1a988,,89,OpenKnot,,0,,0,,
openknot,gRNAde_A5_W02_5pad6_libraryready,gRNAde_A5_W02_5pad6_libraryready_c9e1d2,,89,OpenKnot,,0,,0,,
openknot,W02_28C_5pad6_libraryready,W02_28C_5pad6_libraryready_5f7d3e,,89,OpenKnot,,0,,0,,
openknot,W02_43G_5pad6_libraryready,W02_43G_5pad6_libraryready_754c7f,,89,OpenKnot,,0,,0,,
openknot,W02_13201421_5pad6_libraryready,W02_13201421_5pad6_libraryready_db9e2b,,89,OpenKnot,,0,,0,,
openknot,W02_48G_5pad6_libraryready,W02_48G_5pad6_libraryready_b60069,,89,OpenKnot,,0,,0,,
openknot,W02_13204682_5pad6_libraryready,W02_13204682_5pad6_libraryready_6bf780,,89,OpenKnot,,0,,0,,
openknot,W02_13U_5pad6_libraryready,W02_13U_5pad6_libraryready_603223,,89,OpenKnot,,0,,0,,
openknot,W02_13201602_5pad6_libraryready,W02_13201602_5pad6_libraryready_5b2645,,89,OpenKnot,,0,,0,,
openknot,W02_13202274_5pad6_libraryready,W02_13202274_5pad6_libraryready_ef3166,,89,OpenKnot,,0,,0,,
openknot,W02_13213107_5pad6_libraryready,W02_13213107_5pad6_libraryready_784a24,,89,OpenKnot,,0,,0,,
openknot,W02_13198619_5pad6_libraryready,W02_13198619_5pad6_libraryready_fa3fc7,,89,OpenKnot,,0,,0,,
openknot,W02_13200430_5pad6_libraryready,W02_13200430_5pad6_libraryready_8a95cd,,89,OpenKnot,,0,,0,,
openknot,W02_13212854_5pad6_libraryready,W02_13212854_5pad6_libraryready_842425,,89,OpenKnot,,0,,0,,
openknot,W02_6C_5pad6_libraryready,W02_6C_5pad6_libraryready_031e40,,89,OpenKnot,,0,,0,,
openknot,W02_47U_5pad6_libraryready,W02_47U_5pad6_libraryready_593d2e,,89,OpenKnot,,0,,0,,
openknot,W02_13198299_5pad6_libraryready,W02_13198299_5pad6_libraryready_5d4f8b,,89,OpenKnot,,0,,0,,
openknot,W02_13205936_5pad6_libraryready,W02_13205936_5pad6_libraryready_3824b1,,89,OpenKnot,,0,,0,,
openknot,W02_13198621_5pad6_libraryready,W02_13198621_5pad6_libraryready_eaf3b9,,89,OpenKnot,,0,,0,,
openknot,W02_13202268_5pad6_libraryready,W02_13202268_5pad6_libraryready_f0e7c0,,89,OpenKnot,,0,,0,,
openknot,W02_13209168_5pad6_libraryready,W02_13209168_5pad6_libraryready_966150,,89,OpenKnot,,0,,0,,
openknot,W02_13202455_5pad6_libraryready,W02_13202455_5pad6_libraryready_8a96e1,,89,OpenKnot,,0,,0,,
openknot,W02_13199522_5pad6_libraryready,W02_13199522_5pad6_libraryready_4d9a9a,,89,OpenKnot,,0,,0,,
openknot,W02_13204708_5pad6_libraryready,W02_13204708_5pad6_libraryready_5df01f,,89,OpenKnot,,0,,0,,
openknot,W02_59C_5pad6_libraryready,W02_59C_5pad6_libraryready_db33da,,89,OpenKnot,,0,,0,,
openknot,W02_71U_5pad6_libraryready,W02_71U_5pad6_libraryready_45f7e3,,89,OpenKnot,,0,,0,,
openknot,gRNAde_A2_W02_5pad6_libraryready,gRNAde_A2_W02_5pad6_libraryready_d76c25,,89,OpenKnot,,0,,0,,
openknot,W02_72U_5pad6_libraryready,W02_72U_5pad6_libraryready_6a753e,,89,OpenKnot,,0,,0,,
openknot,W02_13208185_5pad6_libraryready,W02_13208185_5pad6_libraryready_4248fe,,89,OpenKnot,,0,,0,,
openknot,W02_13201629_5pad6_libraryready,W02_13201629_5pad6_libraryready_c539f1,,89,OpenKnot,,0,,0,,
openknot,W02_13201606_5pad6_libraryready,W02_13201606_5pad6_libraryready_443c47,,89,OpenKnot,,0,,0,,
openknot,W02_13204636_5pad6_libraryready,W02_13204636_5pad6_libraryready_8f2418,,89,OpenKnot,,0,,0,,
openknot,W02_56U_5pad6_libraryready,W02_56U_5pad6_libraryready_e27dd1,,89,OpenKnot,,0,,0,,
openknot,W02_13198567_5pad6_libraryready,W02_13198567_5pad6_libraryready_94f8b5,,89,OpenKnot,,0,,0,,
openknot,W02_13199282_5pad6_libraryready,W02_13199282_5pad6_libraryready_5a8135,,89,OpenKnot,,0,,0,,
openknot,W02_13202468_5pad6_libraryready,W02_13202468_5pad6_libraryready_4b1286,,89,OpenKnot,,0,,0,,
openknot,W02_13201621_5pad6_libraryready,W02_13201621_5pad6_libraryready_886abe,,89,OpenKnot,,0,,0,,
openknot,W02_13204706_5pad6_libraryready,W02_13204706_5pad6_libraryready_9042d6,,89,OpenKnot,,0,,0,,
openknot,W02_13199241_5pad6_libraryready,W02_13199241_5pad6_libraryready_8c1a58,,89,OpenKnot,,0,,0,,
openknot,W02_13209173_5pad6_libraryready,W02_13209173_5pad6_libraryready_4119c0,,89,OpenKnot,,0,,0,,
openknot,W02_40A_5pad6_libraryready,W02_40A_5pad6_libraryready_af0f6a,,89,OpenKnot,,0,,0,,
openknot,W02_13197851_5pad6_libraryready,W02_13197851_5pad6_libraryready_18edc3,,89,OpenKnot,,0,,0,,
openknot,W02_13199212_5pad6_libraryready,W02_13199212_5pad6_libraryready_ab0cea,,89,OpenKnot,,0,,0,,
openknot,W02_13202361_5pad6_libraryready,W02_13202361_5pad6_libraryready_bf6eed,,89,OpenKnot,,0,,0,,
openknot,W02_13204730_5pad6_libraryready,W02_13204730_5pad6_libraryready_1b0319,,89,OpenKnot,,0,,0,,
openknot,W02_13202463_5pad6_libraryready,W02_13202463_5pad6_libraryready_a40a02,,89,OpenKnot,,0,,0,,
openknot,W02_24C_5pad6_libraryready,W02_24C_5pad6_libraryready_1b1b88,,89,OpenKnot,,0,,0,,
openknot,W02_13199215_5pad6_libraryready,W02_13199215_5pad6_libraryready_4fb977,,89,OpenKnot,,0,,0,,
openknot,W02_84C_5pad6_libraryready,W02_84C_5pad6_libraryready_184fe4,,89,OpenKnot,,0,,0,,
openknot,W02_85G_5pad6_libraryready,W02_85G_5pad6_libraryready_d653ff,,89,OpenKnot,,0,,0,,
openknot,W02_13198589_5pad6_libraryready,W02_13198589_5pad6_libraryready_4614ee,,89,OpenKnot,,0,,0,,
openknot,W02_13204613_5pad6_libraryready,W02_13204613_5pad6_libraryready_b3ec7a,,89,OpenKnot,,0,,0,,
openknot,W02_81A_5pad6_libraryready,W02_81A_5pad6_libraryready_55b382,,89,OpenKnot,,0,,0,,
openknot,W02_13199712_5pad6_libraryready,W02_13199712_5pad6_libraryready_821fab,,89,OpenKnot,,0,,0,,
openknot,W02_13198649_5pad6_libraryready,W02_13198649_5pad6_libraryready_bdd477,,89,OpenKnot,,0,,0,,
openknot,W02_70C_5pad6_libraryready,W02_70C_5pad6_libraryready_eb764d,,89,OpenKnot,,0,,0,,
openknot,W02_13201649_5pad6_libraryready,W02_13201649_5pad6_libraryready_e4e785,,89,OpenKnot,,0,,0,,
openknot,W02_73A_5pad6_libraryready,W02_73A_5pad6_libraryready_bdd48a,,89,OpenKnot,,0,,0,,
openknot,W02_13199206_5pad6_libraryready,W02_13199206_5pad6_libraryready_3552e6,,89,OpenKnot,,0,,0,,
openknot,W02_13211517_5pad6_libraryready,W02_13211517_5pad6_libraryready_f5fdcb,,89,OpenKnot,,0,,0,,
openknot,W02_13201610_5pad6_libraryready,W02_13201610_5pad6_libraryready_b0fa7a,,89,OpenKnot,,0,,0,,
openknot,W02_13205789_5pad6_libraryready,W02_13205789_5pad6_libraryready_380eb6,,89,OpenKnot,,0,,0,,
openknot,W02_13205973_5pad6_libraryready,W02_13205973_5pad6_libraryready_4cf3ee,,89,OpenKnot,,0,,0,,
openknot,W02_61C_5pad6_libraryready,W02_61C_5pad6_libraryready_e35753,,89,OpenKnot,,0,,0,,
openknot,W02_13209957_5pad6_libraryready,W02_13209957_5pad6_libraryready_2f56e0,,89,OpenKnot,,0,,0,,
openknot,W02_74G_5pad6_libraryready,W02_74G_5pad6_libraryready_ef1726,,89,OpenKnot,,0,,0,,
openknot,W02_13198581_5pad6_libraryready,W02_13198581_5pad6_libraryready_fd3244,,89,OpenKnot,,0,,0,,
openknot,W02_13201660_5pad6_libraryready,W02_13201660_5pad6_libraryready_1f2c12,,89,OpenKnot,,0,,0,,
openknot,W02_65C_5pad6_libraryready,W02_65C_5pad6_libraryready_771853,,89,OpenKnot,,0,,0,,
openknot,W02_13199585_5pad6_libraryready,W02_13199585_5pad6_libraryready_4b8d9b,,89,OpenKnot,,0,,0,,
openknot,W02_13205940_5pad6_libraryready,W02_13205940_5pad6_libraryready_19854a,,89,OpenKnot,,0,,0,,
openknot,W02_13205794_5pad6_libraryready,W02_13205794_5pad6_libraryready_83f2ba,,89,OpenKnot,,0,,0,,
openknot,W02_75U_5pad6_libraryready,W02_75U_5pad6_libraryready_cfabfd,,89,OpenKnot,,0,,0,,
openknot,W02_13204173_5pad6_libraryready,W02_13204173_5pad6_libraryready_c2206d,,89,OpenKnot,,0,,0,,
openknot,W02_62U_5pad6_libraryready,W02_62U_5pad6_libraryready_82b9ac,,89,OpenKnot,,0,,0,,
openknot,W02_13199815_5pad6_libraryready,W02_13199815_5pad6_libraryready_bc1a89,,89,OpenKnot,,0,,0,,
openknot,W02_13201672_5pad6_libraryready,W02_13201672_5pad6_libraryready_4da4bb,,89,OpenKnot,,0,,0,,
openknot,W02_13202457_5pad6_libraryready,W02_13202457_5pad6_libraryready_d2227f,,89,OpenKnot,,0,,0,,
openknot,W02_13211476_5pad6_libraryready,W02_13211476_5pad6_libraryready_7fc5c5,,89,OpenKnot,,0,,0,,
openknot,W02_13198579_5pad6_libraryready,W02_13198579_5pad6_libraryready_1fe20b,,89,OpenKnot,,0,,0,,
openknot,W02_50G_5pad6_libraryready,W02_50G_5pad6_libraryready_a6efdb,,89,OpenKnot,,0,,0,,
openknot,W02_14A_5pad6_libraryready,W02_14A_5pad6_libraryready_1cf9ec,,89,OpenKnot,,0,,0,,
openknot,W02_13201684_5pad6_libraryready,W02_13201684_5pad6_libraryready_cb23c5,,89,OpenKnot,,0,,0,,
openknot,W02_13199252_5pad6_libraryready,W02_13199252_5pad6_libraryready_a91a47,,89,OpenKnot,,0,,0,,
openknot,W02_46G_5pad6_libraryready,W02_46G_5pad6_libraryready_06db14,,89,OpenKnot,,0,,0,,
openknot,W02_13205971_5pad6_libraryready,W02_13205971_5pad6_libraryready_16cb27,,89,OpenKnot,,0,,0,,
openknot,W02_13199579_5pad6_libraryready,W02_13199579_5pad6_libraryready_24c392,,89,OpenKnot,,0,,0,,
openknot,W02_13209171_5pad6_libraryready,W02_13209171_5pad6_libraryready_52d0c9,,89,OpenKnot,,0,,0,,
openknot,W02_13198591_5pad6_libraryready,W02_13198591_5pad6_libraryready_ed2214,,89,OpenKnot,,0,,0,,
openknot,W02_13200432_5pad6_libraryready,W02_13200432_5pad6_libraryready_081167,,89,OpenKnot,,0,,0,,
openknot,W02_15A_5pad6_libraryready,W02_15A_5pad6_libraryready_d6b1b0,,89,OpenKnot,,0,,0,,
openknot,W02_26C_5pad6_libraryready,W02_26C_5pad6_libraryready_9a763e,,89,OpenKnot,,0,,0,,
openknot,W02_35A_5pad6_libraryready,W02_35A_5pad6_libraryready_ba318d,,89,OpenKnot,,0,,0,,
openknot,W02_13198575_5pad6_libraryready,W02_13198575_5pad6_libraryready_c82e26,,89,OpenKnot,,0,,0,,
openknot,W02_13202167_5pad6_libraryready,W02_13202167_5pad6_libraryready_b2effd,,89,OpenKnot,,0,,0,,
openknot,W02_13212331_5pad6_libraryready,W02_13212331_5pad6_libraryready_cb87d6,,89,OpenKnot,,0,,0,,
openknot,W02_13209222_5pad6_libraryready,W02_13209222_5pad6_libraryready_7f0469,,89,OpenKnot,,0,,0,,
openknot,W02_13202171_5pad6_libraryready,W02_13202171_5pad6_libraryready_181bc6,,89,OpenKnot,,0,,0,,
openknot,W02_13200437_5pad6_libraryready,W02_13200437_5pad6_libraryready_bafea4,,89,OpenKnot,,0,,0,,
openknot,W02_11A_5pad6_libraryready,W02_11A_5pad6_libraryready_9e4cd0,,89,OpenKnot,,0,,0,,
openknot,W02_25A_5pad6_libraryready,W02_25A_5pad6_libraryready_ece625,,89,OpenKnot,,0,,0,,
openknot,W02_13198593_5pad6_libraryready,W02_13198593_5pad6_libraryready_fab8c2,,89,OpenKnot,,0,,0,,
openknot,W02_51U_5pad6_libraryready,W02_51U_5pad6_libraryready_240f7c,,89,OpenKnot,,0,,0,,
openknot,W02_5U_5pad6_libraryready,W02_5U_5pad6_libraryready_8d6213,,89,OpenKnot,,0,,0,,
openknot,W02_13211509_5pad6_libraryready,W02_13211509_5pad6_libraryready_3c944d,,89,OpenKnot,,0,,0,,
openknot,W02_13213320_5pad6_libraryready,W02_13213320_5pad6_libraryready_a4cbe3,,89,OpenKnot,,0,,0,,
openknot,W02_57C_5pad6_libraryready,W02_57C_5pad6_libraryready_d25f18,,89,OpenKnot,,0,,0,,
openknot,W02_64G_5pad6_libraryready,W02_64G_5pad6_libraryready_3da18a,,89,OpenKnot,,0,,0,,
openknot,W02_13211521_5pad6_libraryready,W02_13211521_5pad6_libraryready_84f3d5,,89,OpenKnot,,0,,0,,
openknot,W02_39U_5pad6_libraryready,W02_39U_5pad6_libraryready_30f3fc,,89,OpenKnot,,0,,0,,
openknot,W02_13201200_5pad6_libraryready,W02_13201200_5pad6_libraryready_b01795,,89,OpenKnot,,0,,0,,
openknot,W02_44C_5pad6_libraryready,W02_44C_5pad6_libraryready_2d1276,,89,OpenKnot,,0,,0,,
openknot,W02_13197853_5pad6_libraryready,W02_13197853_5pad6_libraryready_45cc25,,89,OpenKnot,,0,,0,,
openknot,W02_13200452_5pad6_libraryready,W02_13200452_5pad6_libraryready_bacf9e,,89,OpenKnot,,0,,0,,
openknot,W02_13201264_5pad6_libraryready,W02_13201264_5pad6_libraryready_49d8e7,,89,OpenKnot,,0,,0,,
openknot,W02_13199254_5pad6_libraryready,W02_13199254_5pad6_libraryready_5903d3,,89,OpenKnot,,0,,0,,
openknot,W02_13201651_5pad6_libraryready,W02_13201651_5pad6_libraryready_ceb884,,89,OpenKnot,,0,,0,,
openknot,W02_38C_5pad6_libraryready,W02_38C_5pad6_libraryready_bbb186,,89,OpenKnot,,0,,0,,
